seq_header	DECI_Kingdom	DECI_Phylum	DECI_Class	DECI_Order	DECI_Family	DECI_Genus	DECI_Species	RDP_Kingdom	RDP_Phylum	RDP_Class	RDP_Order	RDP_Family	RDP_Genus	RDP_Species	Control.pool.R1.fastq	MOB.021.Rec.R1.fastq	MOB.021.Vag.R1.fastq	MOB.022.Rec.R1.fastq	MOB.022.Vag.R1.fastq	MOB.029.Rec.R1.fastq	MOB.029.Vag.R1.fastq	MOB.037.Rec.R1.fastq	MOB.037.Vag.R1.fastq	MOB.055.Rec.R1.fastq	MOB.055.Vag.R1.fastq	MOB.103.Rec.R1.fastq	MOB.103.Vag.R1.fastq	MOB.175.Rec.R1.fastq	MOB.175.Vag.R1.fastq	MOB.195.Rec.R1.fastq	MOB.195.Vag.R1.fastq	MOB.280.Rec.R1.fastq	MOB.280.Vag.R1.fastq	MOB.281.Rec.R1.fastq	MOB.281.Vag.R1.fastq	PCR.NTC.R1.fastq	Zymo.R1.fastq
315	5222ac8baa629e88e89ca875185cd74a	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	0	0	0	0	78	0	0	0	0	0	36	0	12	0	0	0	0	0	0	5	0	0	0
316	52c45816163fde3f16b04dfad5ddc7b5	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
317	52c6c22d70e76306cb828a5a9045680a	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
318	5344416a64ea7f5db64e2b33dd56e815	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0
319	5345b4b048b19664dc9e2a52fe19ed1f	NA	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes	Bacilli	Acholeplasmatales	NA	NA	NA	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
320	539a46e94bef4174f39aaadfe4444b39	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	Zag111	NA	Bacteria	Cyanobacteriota	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	Zag111	(GB_GCA_001899395.1)	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
321	542f95fd62ff97f1c6587c0fa5aeacbf	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	NA	0	209	48	0	344	0	0	1	16881	0	31	1	199	100	35	0	99	0	6	34	27	0	0
322	54eee0a6c9518c8a35e300ce6cf613f4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	NA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	Facklamia_hominis(RS_GCF_000301035.1)	16	56	37	0	190	0	1	0	0	17	127	0	94	90	45	3037	25	0	21	33	25	0	12
323	551f0f14bbcc2c885997d7b1a360021f	NA	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0
324	5552a6ebf675331657fff1e4f2e2136f	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Paucibacter	(RS_GCF_001477625.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
325	55b05c0b481221e6d7644ce8d8af98a9	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Filifactoraceae	Criibacterium	NA	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
326	55d871339a516012a5f020961e805788	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_jensenii(RS_GCF_001936235.1)	0	0	0	0	3	0	0	4954	0	0	3	0	0	27	0	469	0	0	0	83	78	0	351
327	561f6ce5c59d8108589d5d430dd6879f	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Oligella	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	58	0	0	0
328	56e09dda3e8725e29123245ab9e809ed	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	NA	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	NA	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	6	10	0	0
329	578e6dfb7da5a32013e32aef6c148b5d	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii(RS_GCF_002278095.1)	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
330	579d31af242fe33a28ac8aa2e9c55814	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas	NA	0	9	0	0	4	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0
331	57d5bb93e5144c16a11262b01828d767	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemania	NA	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Anaerorhabdus	Anaerorhabdus_furcosa(RS_GCF_900167375.1)	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
332	57df9502433c1feead5a211b0d7861e4	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Parvimonas	Parvimonas_micra(RS_GCF_000154405.1)	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
333	581edb714e9d0e167bcb34af84b63ec3	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas_bacteroides(RS_GCF_000701445.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0
334	599ba6ae0c257827444a106ecf2b20fd	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Lagierella	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Lagierella	Lagierella_massiliensis(RS_GCF_001407835.1)	0	119	307	0	71	0	0	0	0	0	0	0	1564	0	0	4	16	0	48	0	0	0	0
335	59ec4d76cc14323c6e3579645a0d3b22	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium_prausnitzii(RS_GCF_001406355.1)	15	0	113	0	512	0	0	0	0	0	85	0	275	24	77	0	1281	0	10	0	0	0	0
336	5a999500b6f1fe54b3fd8d7243ed5988	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
337	5ab1423a5197366819111987c4e825b7	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_A	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_A	(RS_GCF_001553125.1)	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
338	5ad2d83690e9f219cf1348e721136ecf	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eisenbergiella	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-24	CAG-24_sp1(GB_GCA_900066775.1)	0	35	26	0	12	0	0	0	2300	0	0	0	8	13	0	0	24	0	0	9	0	0	0
339	5add9843b0ed547d4fc6ae00eb612faa	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	NA	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340	5aec89d9ef23b8f4a28bc7e991355daf	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	NA	0	0	0	0	0	0	0	0	1927	0	0	0	0	0	0	0	0	0	0	10	12	0	0
341	5af674a3fbdc7a9400b20237569cd7d9	Bacteria	Firmicutes	Bacilli	RF39	NA	NA	NA	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-877	(GB_GCA_002369415.1)	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
342	5b6d34273aebbeee36f3cb54e104246d	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	(GB_GCA_002393625.1)	0	0	0	0	7	0	0	0	0	0	0	0	2	0	9	0	10	0	0	0	0	0	0
343	5b84440e94aad609270d300689ff344e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Ancylobacter	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
344	5bbf5e4714ede14a0983e6b62427c8bf	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_D	Ruminococcus_D_bicirculans(GB_GCA_900066405.1)	0	13	1	0	0	0	0	0	1907	0	30	0	2	10	8	0	29	0	3	5	0	0	0
345	5bc59cb7f844cd8ec9cab7a4705a2cf2	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	NA	NA	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_A	NA	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0
346	5bc65665a6c129c02c860d9c6076716b	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-239	CAG-267	NA	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-239	CAG-495	(GB_GCA_001917125.1)	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
347	5be8b5b18955c047ea456cf4c8934a18	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	NA	NA	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	NA	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
348	5c045e3f04f7ec2350a1b9947dac4e80	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	DTU089	Ruminococcus_E	(RS_GCF_900100595.1)	0	0	25	0	0	0	0	0	11167	0	10	0	0	49	0	0	0	0	0	37	0	0	0
349	5c515c65b69e74db1c09351a8629329d	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Subdoligranulum	Subdoligranulum_variabile(RS_GCF_000157955.1)	0	0	0	0	0	0	0	0	924	0	0	0	0	0	0	0	0	0	0	0	0	0	0
350	5d5d618dfbc1ecee1004bb5782ea3928	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Urinacoccus	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Urinacoccus	(RS_GCF_000221565.1)	0	0	0	0	0	0	0	0	0	0	47	0	14	8	7	19	0	0	4	15	47	0	0
351	5d6498dc087eff0c59316c26a6351968	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	Odoribacter_splanchnicus(RS_GCF_002159415.1)	0	3	6	0	1	0	0	0	132	0	0	0	2	0	0	0	40	0	0	0	0	0	0
352	5d86bb8f2b988244551b467cdcb84fc1	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Actinomycetaceae	Gleimia	NA	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces_C	Actinomyces_C_urinae(RS_GCF_900119695.1)	0	42	10	0	0	0	0	0	0	0	0	0	17	14	0	17	0	0	0	0	0	0	0
353	5d9b682c4d2674cd72b07bd42ac0bb3a	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_urinapleomorphum(RS_GCF_900155535.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0
354	5ddb984140594fdc65c7c272b74c0028	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA	10	6638	0	0	1838	0	0	0	0	0	644	0	183	83	0	5	1011	0	16	3	0	0	0
355	5df04974557d8a0d2f30726c4cc322e7	Bacteria	Firmicutes	Bacilli	Haloplasmatales	Turicibacteraceae	Turicibacter	NA	Bacteria	Firmicutes	Bacilli	Haloplasmatales	Turicibacteraceae	Turicibacter	Turicibacter_sanguinis(RS_GCF_001404715.1)	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0
356	5e3e36215e99d7e1a2f02041961444a1	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	(RS_GCF_001182725.1)	0	855	0	0	0	0	0	0	0	0	41	0	278	0	0	34	27	0	0	0	0	0	0
357	5ebacc8f5964940ed94924c8506b6781	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_B	Ruminococcus_B_faecis(RS_GCF_001406755.1)	7	71	21	0	775	0	0	0	3935	3	72	0	561	59	3	2	469	0	0	2	5	0	0
358	5f0c1876e4e653a2536878ca7a9da7d8	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	0	0	0	0	0	0	0	0	687	0	0	0	0	0	0	0	0	0	4	0	0	0	0
359	5f11c7fa412d3e8977e43b9ddec707ab	NA	NA	NA	NA	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	32	6	0	0	0	0	0	0	504	0	0
360	5f55599cacbcd626a99bc28a1064e9d2	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotellamassilia	Prevotellamassilia_timonensis(RS_GCF_900106785.1)	0	0	0	0	0	0	0	0	464	0	0	0	0	5	0	0	0	0	0	0	0	0	0
361	5f8bbfab0130612c56eeed8909288d35	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA	0	0	722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
362	60c4cd1b254d637264fa568c737372af	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Neisseriaceae	Neisseria	NA	0	0	0	2	0	0	0	0	51	0	0	0	0	8	0	0	0	0	0	0	0	0	0
363	61314b0471c7fa37062970817c3dc2ee	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA	2	3	28	0	5	0	0	0	159	0	0	0	2	1	0	0	152	0	1	0	0	0	0
364	613a617efe767d29b91b0eb43b2ea782	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	(RS_GCF_900232825.1)	1	1284	0	0	0	0	0	0	0	0	54	2	656	50	0	39	609	0	0	0	5	0	0
365	61637592908a9b43a1e0fd8b5e046f86	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA6382	UBA6382_sp4(GB_GCA_002437625.1)	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
366	61d8c65acb4fa47ed5e02be70e249e65	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	NA	NA	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	Kocuria	NA	0	0	0	0	0	0	0	0	2	0	0	0	0	5	18	0	0	0	0	0	0	0	0
367	62008f82da2dbd6adf4c69c14c5af3d5	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	NA	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	NA	NA	0	0	0	0	253	0	0	0	0	0	74	0	0	0	4	0	0	0	0	0	0	0	0
368	620c7ed23d635e0ad6f1a511b796fce8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	(RS_GCF_000967825.1)	2	0	0	0	0	0	0	0	9	0	0	0	0	10	101	0	0	0	0	0	10	0	1
369	623e4fd6b7dc1647f1820c4eaefd82cb	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	NA	4	64	52	0	225	0	0	0	4280	0	101	0	312	38	12	0	333	0	9	34	2	0	0
370	6259188c2254d4d37b742fa969c810c9	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-354	(GB_GCA_000437455.1)	1	0	24	0	16	0	0	0	256	0	0	0	6	0	0	0	22	0	1	0	0	0	0
371	627ee3dee7556300a0b103e9169f9821	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-81	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-81	(GB_GCA_900066055.1)	1	4	23	0	49	0	0	0	833	0	15	0	21	0	0	0	58	0	3	0	2	0	0
372	62b1c940f881c6ec0c85a606da8b53cc	NA	NA	NA	NA	NA	NA	NA	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
373	630f85d1f3d0f0971b62f22b03918fc4	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	NA	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0
374	63a54898135da763253d4348733df39d	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	(RS_GCF_000245075.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
375	63b0e6abaf2ca7c2d8b8af6b0f728182	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Evtepia	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas	NA	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0
376	649a49bed099b63cc296203771d058a6	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	S5-A14a	NA	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	NA	NA	0	869	505	0	175	0	0	0	0	0	11	0	212	45	0	8	264	0	1	0	202	0	2
377	64c73d20c456d711ff947dd5f16f6d78	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	CAG-41	UBA1381	CAG-41	CAG-41_sp1(GB_GCA_900066215.1)	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
378	64f5dab0d00791f26600a24619679fd1	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Finegoldia	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Finegoldia	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
379	652f9da5422bcc28ad33ff3f47e7a8e4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas_A	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	(RS_GCF_001808555.1)	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
380	6558f45b69b7aedbd676961962366941	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UMGS1375	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-56	(GB_GCA_900066065.1)	0	40	52	0	13	0	0	0	363	0	0	0	55	0	0	0	85	0	0	3	0	0	0
381	65773722ee06d23836d2714fba0a768d	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	NA	NA	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Intestinibacter	Intestinibacter_bartlettii(RS_GCF_000154445.1)	2	161	7	0	632	0	0	0	4051	0	51	0	1	20	0	0	383	0	0	0	4	0	0
382	65b27a49bc4c7665f528d57b7bd32192	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus_sp1(GB_GCA_900066115.1)	0	0	53	0	106	0	0	0	0	0	22	0	37	0	0	0	3	0	2	5	0	0	0
383	6628ff1186f12b25d131c21fb3ab2805	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	0	5	175	0	276	0	0	0	760	0	0	0	0	0	0	0	0	0	0	0	0	0	0
384	6638a18097d3c22b8462eac1ca6a092d	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	NA	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0
385	66c45978d1494a0fb3b4dcde180c3dba	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	Anaerococcus_tetradius(RS_GCF_001546165.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0
386	66c6fde79550e1196be8f2392205549b	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Finegoldia	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Finegoldia	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0
387	66dbfebe79df79c349ba423d19ed4e8f	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Negativicoccaceae	Negativicoccus	NA	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	NA	NA	NA	0	181	0	0	0	0	0	0	0	0	13	0	89	41	60	205	12	0	0	0	0	0	0
388	66e9271269b1fc003abcc0f989e3f6bb	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	NA	NA	0	0	0	0	0	0	0	0	39	0	0	0	19	0	0	0	0	0	0	0	0	0	0
389	6786e02471f9f8ae113aaec6b8e6dfec	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	(RS_GCF_002161485.1)	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390	680b3bb26f32fafaeea0d5658140f5e7	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	Anaerococcus_prevotii(RS_GCF_000024105.1)	31	21	8	0	1507	0	0	0	0	20	0	0	7	15	397	213	200	0	0	0	25	0	0
391	682f9df06d24f169f65cec1f03aafd6a	NA	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
392	683972db034c6ac902ab9cee16ad7533	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	Zag1	NA	Bacteria	Cyanobacteriota	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	Zag1	Zag1_sp3(GB_GCA_001765415.1)	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0
393	685c33e986c6a1e1cf2e3cbe90492d56	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA	3	30	81	0	402	0	0	0	487	0	6	0	46	24	49	1	109	0	2	0	5	0	0
